Gene_ID	Symbol
ENSDARG00000025325	CCSAP (1 of 2)
ENSDARG00000025326	myl12.2
ENSDARG00000025332	rbm28
ENSDARG00000025335	NEK10
ENSDARG00000025338	hagh
ENSDARG00000025340	tusc2b
ENSDARG00000025346	znf277
ENSDARG00000025348	igfbp5b
ENSDARG00000025350	prdx2
ENSDARG00000025364	ACTN4 (1 of 3)
ENSDARG00000025375	idh1
ENSDARG00000025383	arl2bp
ENSDARG00000025386	lsm14b
ENSDARG00000025391	pfdn2
ENSDARG00000025397	srsf3a
ENSDARG00000025403	ftr83
ENSDARG00000025404	ube2g2
ENSDARG00000025420	fzd5
ENSDARG00000025421	tdrd3
ENSDARG00000025428	socs3a
ENSDARG00000025436	msrb1a
ENSDARG00000025465	spon2a
ENSDARG00000025467	aatf
ENSDARG00000025468	bnip3la
ENSDARG00000025493	serp1
ENSDARG00000025495	nhlh2
ENSDARG00000025500	mtx1a
ENSDARG00000025507	wdr24
ENSDARG00000025518	F8A2
ENSDARG00000025522	sgk1
ENSDARG00000025535	clint1a
ENSDARG00000025538	TMEM254
ENSDARG00000025549	ndufaf1
ENSDARG00000025554	WDR83OS
ENSDARG00000025555	ormdl3
ENSDARG00000025559	pex11g
ENSDARG00000025566	slc25a3b
ENSDARG00000025567	nf2b
ENSDARG00000025576	mkln1
ENSDARG00000025581	rpl10
ENSDARG00000025593	plekhj1
ENSDARG00000025595	agmo
ENSDARG00000025605	nvl
ENSDARG00000025608	casp6l1
ENSDARG00000025612	tor2a
ENSDARG00000025613	bcl2
ENSDARG00000025615	prr15la
ENSDARG00000025635	atp5h
ENSDARG00000025641	gli2a
ENSDARG00000025667	bai2
ENSDARG00000025670	fstl3
ENSDARG00000025671	grm6b
ENSDARG00000025672	antxr1a
ENSDARG00000025679	comtb
ENSDARG00000025693	tmem9b
ENSDARG00000025699	mbd1
ENSDARG00000025703	dmgdh
ENSDARG00000025718	cxxc1
ENSDARG00000025728	grin1b
ENSDARG00000025747	mapk10
ENSDARG00000025754	ube2f
ENSDARG00000025766	DTX3
ENSDARG00000025784	rab42b
ENSDARG00000025788	chp2
ENSDARG00000025789	chd4b
ENSDARG00000025797	abhd2a
ENSDARG00000025808	taf5l
ENSDARG00000025820	chek2
ENSDARG00000025824	dmtf1
ENSDARG00000025826	gna12a
ENSDARG00000025846	fam102aa
ENSDARG00000025847	sox12
ENSDARG00000025850	rps21
ENSDARG00000025854	ddx51
ENSDARG00000025855	camk2n1a
ENSDARG00000025858	GOLM1
ENSDARG00000025859	lmf2b
ENSDARG00000025866	ankdd1b
ENSDARG00000025868	zdhhc13
ENSDARG00000025875	kctd2
ENSDARG00000025882	rpap3
ENSDARG00000025889	usp14
ENSDARG00000025902	plekhg5a
ENSDARG00000025903	lgals9l1
ENSDARG00000025904	tecrb
ENSDARG00000025912	bscl2l
ENSDARG00000025920	TIAM1 (1 of 2)
ENSDARG00000025921	runx1
ENSDARG00000025948	mlh1
ENSDARG00000025949	irak1
ENSDARG00000025953	rhoq
ENSDARG00000025972	mcts1
ENSDARG00000025974	MAGI3 (1 of 2)
ENSDARG00000025977	blmh
ENSDARG00000025983	l3mbtl3
ENSDARG00000026001	tmem8c
ENSDARG00000026011	marveld3
ENSDARG00000026017	xpnpep2
ENSDARG00000026024	mospd2
ENSDARG00000026028	ankrd44
ENSDARG00000026035	ube2b
ENSDARG00000026039	cyp1a
ENSDARG00000026048	tsc1a
ENSDARG00000026049	mxf
ENSDARG00000026052	ccdc3
ENSDARG00000026053	hltf
ENSDARG00000026068	trappc5
ENSDARG00000026070	cd82b
ENSDARG00000026072	pdcd5
ENSDARG00000026081	lhcgr
ENSDARG00000026090	adprm
ENSDARG00000026109	slc48a1b
ENSDARG00000026137	sfxn5b
ENSDARG00000026149	slc46a1
ENSDARG00000026165	col11a1a
ENSDARG00000026166	emilin1b
ENSDARG00000026170	hps1
ENSDARG00000026178	ube3d
ENSDARG00000026180	prpf8
ENSDARG00000026183	polr2eb
ENSDARG00000026185	ccdc94
ENSDARG00000026198	enoph1
ENSDARG00000026218	slc1a3a
ENSDARG00000026224	fanci
ENSDARG00000026225	whsc1
ENSDARG00000026281	lyrm1
ENSDARG00000026294	erbb2
ENSDARG00000026313	CD97 (1 of 4)
ENSDARG00000026322	dhrs13a.1
ENSDARG00000026325	mmp11a
ENSDARG00000026329	arhgap29a
ENSDARG00000026333	xkr7
ENSDARG00000026335	susd4
ENSDARG00000026348	csad
ENSDARG00000026350	wasb
ENSDARG00000026359	PBLD (2 of 2)
ENSDARG00000026369	dbi
ENSDARG00000026376	aco1
ENSDARG00000026387	TMEM55B (1 of 2)
ENSDARG00000026395	rfx4
ENSDARG00000026398	MMEL1
ENSDARG00000026400	rad51d
ENSDARG00000026403	HEPHL1 (1 of 3)
ENSDARG00000026406	anxa5a
ENSDARG00000026417	ccr12.2
ENSDARG00000026444	apoob
ENSDARG00000026448	med29
ENSDARG00000026454	MIS12
ENSDARG00000026473	six1b
ENSDARG00000026476	tia1l
ENSDARG00000026482	arhgap12b
ENSDARG00000026484	rab15
ENSDARG00000026489	khsrp
ENSDARG00000026491	lamb1a
ENSDARG00000026499	ppm1e
ENSDARG00000026500	xkr9
ENSDARG00000026513	hoxb6b
ENSDARG00000026519	ralgps2
ENSDARG00000026531	alcama
ENSDARG00000026534	axin1
ENSDARG00000026540	ppp4r2a
ENSDARG00000026548	cyp2u1
ENSDARG00000026561	dnajc17
ENSDARG00000026577	cdk2
ENSDARG00000026582	iscub
ENSDARG00000026595	pafah1b1b
ENSDARG00000026611	socs3b
ENSDARG00000026629	gmds
ENSDARG00000026630	MARK3 (2 of 3)
ENSDARG00000026634	ehmt1b
ENSDARG00000026635	asb1
ENSDARG00000026654	gosr1
ENSDARG00000026655	tspo
ENSDARG00000026664	uri1
ENSDARG00000026680	slc25a14
ENSDARG00000026701	gtf2h1
ENSDARG00000026709	bcl7ba
ENSDARG00000026712	rab5c
ENSDARG00000026723	syncripl
ENSDARG00000026726	anxa1a
ENSDARG00000026736	il11ra
ENSDARG00000026751	clec14a
ENSDARG00000026753	grik4
ENSDARG00000026757	rnf168
ENSDARG00000026759	AP1M2 (1 of 2)
ENSDARG00000026762	fam126a
ENSDARG00000026766	bcl2l10
ENSDARG00000026767	nol11
ENSDARG00000026771	tmem41ab
ENSDARG00000026784	robo1
ENSDARG00000026796	grm1a
ENSDARG00000026797	akt2l
ENSDARG00000026801	stau2
ENSDARG00000026804	mcu
ENSDARG00000026806	taf8
ENSDARG00000026811	extl3
ENSDARG00000026821	tmem106ba
ENSDARG00000026829	cotl1
ENSDARG00000026834	cdr2l
ENSDARG00000026835	slc25a32b
ENSDARG00000026839	med21
ENSDARG00000026842	acin1b
ENSDARG00000026845	rhoaa
ENSDARG00000026862	aktip
ENSDARG00000026865	fam107b
ENSDARG00000026871	uchl1
ENSDARG00000026875	fam57ba
ENSDARG00000026882	palm1a
ENSDARG00000026892	gpatch11
ENSDARG00000026902	cryzl1
ENSDARG00000026907	slc48a1a
ENSDARG00000026908	tmed2
ENSDARG00000026925	nos2a
ENSDARG00000026926	rom1b
ENSDARG00000026941	fbxl4
ENSDARG00000026964	hk2
ENSDARG00000026967	ap2s1
ENSDARG00000026979	krt1-c5
ENSDARG00000026985	lims1
ENSDARG00000026986	rexo1
ENSDARG00000026988	tbc1d22b
ENSDARG00000026990	klhl6
ENSDARG00000027016	GBF1 (1 of 2)
ENSDARG00000027017	ppp2r5a
ENSDARG00000027041	pcdh17
ENSDARG00000027046	scyl3
ENSDARG00000027063	arpc1b
ENSDARG00000027065	slc38a3a
ENSDARG00000027075	ano1
ENSDARG00000027078	cnppd1
ENSDARG00000027079	znf804a
ENSDARG00000027082	hmbox1a
ENSDARG00000027087	tgfb2
ENSDARG00000027088	ptgdsb
ENSDARG00000027099	psmc4
ENSDARG00000027109	zfr
ENSDARG00000027112	ephb4b
ENSDARG00000027129	tmem218
ENSDARG00000027131	tmem169
ENSDARG00000027140	nup160
ENSDARG00000027141	ube2l3b
ENSDARG00000027143	aptx
ENSDARG00000027154	tpd52l2a
ENSDARG00000027159	fbxo28
ENSDARG00000027172	phactr2
ENSDARG00000027182	rnf25
ENSDARG00000027183	namptb
ENSDARG00000027187	kat8
ENSDARG00000027192	hcn3
ENSDARG00000027199	smad1
ENSDARG00000027200	gabarapl2
ENSDARG00000027222	gpr56
ENSDARG00000027234	ift88
ENSDARG00000027249	btg1
ENSDARG00000027279	numb
ENSDARG00000027285	kcnf1b
ENSDARG00000027290	nrp1b
ENSDARG00000027310	LSP1
ENSDARG00000027316	tcp11l2
ENSDARG00000027322	lin7c
ENSDARG00000027345	mpzl2b
ENSDARG00000027353	zmym2
ENSDARG00000027355	slc25a4
ENSDARG00000027357	cd2bp2
ENSDARG00000027397	vangl2
ENSDARG00000027403	zgpat
ENSDARG00000027418	trappc4
ENSDARG00000027419	gad1b
ENSDARG00000027423	igf1ra
ENSDARG00000027424	slc25a3a
ENSDARG00000027428	rpp30
ENSDARG00000027464	gnsb
ENSDARG00000027465	rmnd1
ENSDARG00000027491	uros
ENSDARG00000027497	mast1a
ENSDARG00000027500	oxsr1b
ENSDARG00000027501	usp20
ENSDARG00000027512	asic1b
ENSDARG00000027515	rrp1
ENSDARG00000027529	hmox1a
ENSDARG00000027552	mapk1
ENSDARG00000027572	as3mt
ENSDARG00000027582	angptl7
ENSDARG00000027584	ttpa
ENSDARG00000027586	top3b
ENSDARG00000027589	fzd7b
ENSDARG00000027590	sept-02
ENSDARG00000027595	selt1b
ENSDARG00000027600	pdlim5b
ENSDARG00000027602	mb21d2b
ENSDARG00000027611	sdpra
ENSDARG00000027612	gatad1
ENSDARG00000027620	bco2l
ENSDARG00000027638	adra1ab
ENSDARG00000027649	cpsf3
ENSDARG00000027657	crhb
ENSDARG00000027658	irf10
ENSDARG00000027689	pold1
ENSDARG00000027710	btbd16
ENSDARG00000027734	srsf5b
ENSDARG00000027740	adcyap1b
ENSDARG00000027744	gadd45ba
ENSDARG00000027749	hirip3
ENSDARG00000027750	dpp7
ENSDARG00000027777	tnfaip3
ENSDARG00000027797	adcy6b
ENSDARG00000027799	ucmaa
ENSDARG00000027803	sbds
ENSDARG00000027807	fynrk
ENSDARG00000027813	nus1
ENSDARG00000027824	top1mt
ENSDARG00000027825	naa50
ENSDARG00000027826	hdhd1
ENSDARG00000027828	grin1a
ENSDARG00000027852	plekhf1
ENSDARG00000027853	ppp1r21
ENSDARG00000027857	cep97
ENSDARG00000027867	paplna
ENSDARG00000027875	SLC44A4
ENSDARG00000027887	zfyve21
ENSDARG00000027899	shfm1
ENSDARG00000027903	ADAMTSL3
ENSDARG00000027915	zc2hc1a
ENSDARG00000027916	fntb
ENSDARG00000027918	ccne2
ENSDARG00000027930	naprt1
ENSDARG00000027933	glis1b
ENSDARG00000027938	rad18
ENSDARG00000027940	kcnf1a
ENSDARG00000027957	fgf12a
ENSDARG00000027963	camkva
ENSDARG00000027966	ap1s3b
ENSDARG00000027978	yy1b
ENSDARG00000027984	gstz1
ENSDARG00000027986	slc35d1b
ENSDARG00000028000	pfkpa
ENSDARG00000028017	tp53inp1
ENSDARG00000028027	trim63
ENSDARG00000028048	rdh8a
ENSDARG00000028053	bmp1b
ENSDARG00000028056	kntc1
ENSDARG00000028058	traf6
ENSDARG00000028066	diras1a
ENSDARG00000028067	bnip3lb
ENSDARG00000028071	bmp1a
ENSDARG00000028082	mapkapk5
ENSDARG00000028086	zbtb2b
ENSDARG00000028088	galk1
ENSDARG00000028096	CLDN23 (1 of 2)
ENSDARG00000028098	fut9d
ENSDARG00000028099	sh2d3ca
ENSDARG00000028106	glrx
ENSDARG00000028118	dscamb
ENSDARG00000028119	sumo3a
ENSDARG00000028131	hccsa
ENSDARG00000028148	pax2a
ENSDARG00000028159	tead1a
ENSDARG00000028163	prg4b
ENSDARG00000028173	slc4a2a
ENSDARG00000028192	cradd
ENSDARG00000028198	ube2v2
ENSDARG00000028201	commd8
ENSDARG00000028213	ttna
ENSDARG00000028222	itgb8
ENSDARG00000028228	zbtb18
ENSDARG00000028236	col27a1b
ENSDARG00000028249	utp23
ENSDARG00000028252	ube2d2l
ENSDARG00000028259	aldh3a2a
ENSDARG00000028275	sult1st1
ENSDARG00000028295	mkrn4
ENSDARG00000028306	prph
ENSDARG00000028321	synj2bp
ENSDARG00000028322	pex14
ENSDARG00000028323	mybbp1a
ENSDARG00000028327	gmfb
ENSDARG00000028335	hmga1a
ENSDARG00000028336	dhdhl
ENSDARG00000028346	tesca
ENSDARG00000028348	pax3b
ENSDARG00000028367	sult2st3
ENSDARG00000028379	trub2
ENSDARG00000028386	htatip2
ENSDARG00000028389	rab44
ENSDARG00000028391	VPS37B (1 of 2)
ENSDARG00000028393	daam2
ENSDARG00000028396	fkbp5
ENSDARG00000028401	rhogc
ENSDARG00000028412	LOX (2 of 2)
ENSDARG00000028431	adnp2b
ENSDARG00000028435	aamdc
ENSDARG00000028442	rsg1
ENSDARG00000028448	edem2
ENSDARG00000028475	lin9
ENSDARG00000028476	rnf170
ENSDARG00000028507	itgb4
ENSDARG00000028513	coro7
ENSDARG00000028514	cited4b
ENSDARG00000028517	hbp1
ENSDARG00000028523	inip
ENSDARG00000028524	col5a3b
ENSDARG00000028533	macf1
ENSDARG00000028539	morc2
ENSDARG00000028543	fbxw11a
ENSDARG00000028546	ndufs1
ENSDARG00000028552	lppr3b
ENSDARG00000028559	march5l
ENSDARG00000028581	jkamp
ENSDARG00000028583	SLC16A3 (1 of 2)
ENSDARG00000028614	mospd1
ENSDARG00000028625	jph2
ENSDARG00000028628	gdap1l1
ENSDARG00000028661	cntfr
ENSDARG00000028663	tek
ENSDARG00000028664	ahsa1
ENSDARG00000028676	NUAK1 (2 of 2)
ENSDARG00000028688	exosc2
ENSDARG00000028699	crkl
ENSDARG00000028715	fam188a
ENSDARG00000028721	mapk14b
ENSDARG00000028731	stat4
ENSDARG00000028748	tm9sf3
ENSDARG00000028771	MAPRE2
ENSDARG00000028776	rab38a
ENSDARG00000028786	chst12a
ENSDARG00000028793	nlk2
ENSDARG00000028800	CYTH2
ENSDARG00000028804	ankrd9
ENSDARG00000028816	tmed3
ENSDARG00000028824	slc34a1a
ENSDARG00000028842	trim24
ENSDARG00000028848	lsm12a
ENSDARG00000028850	btr16
ENSDARG00000028857	SGSM1 (1 of 2)
ENSDARG00000028878	vipr1a
ENSDARG00000028889	ndufb10
ENSDARG00000028894	mrgbp
ENSDARG00000028896	ppap2c
ENSDARG00000028899	tekt4
ENSDARG00000028900	odf2a
ENSDARG00000028937	taf1b
ENSDARG00000028943	mtss1l
ENSDARG00000028949	ZBTB26
ENSDARG00000028957	maff
ENSDARG00000028971	cpsf2
ENSDARG00000028973	tekt2
ENSDARG00000028976	pus3
ENSDARG00000028982	pcca
ENSDARG00000029003	eif1axa
ENSDARG00000029011	xpnpep1
ENSDARG00000029014	orc4
ENSDARG00000029018	cdkn1ba
ENSDARG00000029019	epb41b
ENSDARG00000029036	rab32a
ENSDARG00000029043	nupl2
ENSDARG00000029045	peli2
ENSDARG00000029051	GBE1 (1 of 2)
ENSDARG00000029058	rbb4
ENSDARG00000029063	clpxa
ENSDARG00000029064	uqcrq
ENSDARG00000029069	tnni2a.4
ENSDARG00000029071	creld2
ENSDARG00000029072	klf6a
ENSDARG00000029075	pfkfb4l
ENSDARG00000029088	guf1
ENSDARG00000029100	chchd1
ENSDARG00000029105	ftr51
ENSDARG00000029107	ube2d1a
ENSDARG00000029112	gem
ENSDARG00000029114	LMTK3
ENSDARG00000029124	adamts15a
ENSDARG00000029133	tubgcp3
ENSDARG00000029135	taf6
ENSDARG00000029146	lrp1b
ENSDARG00000029150	hsp90ab1
ENSDARG00000029157	med23
ENSDARG00000029168	ppfibp2b
ENSDARG00000029172	polr1a
ENSDARG00000029177	lnx2a
ENSDARG00000029179	foxd1
ENSDARG00000029187	exosc3
ENSDARG00000029189	ANO7
ENSDARG00000029204	tyrp1a
ENSDARG00000029215	ube2z
ENSDARG00000029218	slc25a12
ENSDARG00000029219	avpr2ab
ENSDARG00000029234	stxbp5b
ENSDARG00000029239	syt9b
ENSDARG00000029241	cep55l
ENSDARG00000029242	fbxo3
ENSDARG00000029248	fubp1
ENSDARG00000029250	poli
ENSDARG00000029252	ssb
ENSDARG00000029263	hoxb3a
ENSDARG00000029290	stx11b.1
ENSDARG00000029291	ipmkb
ENSDARG00000029305	baiap2l1a
ENSDARG00000029321	MYL3
ENSDARG00000029331	atxn7l3
ENSDARG00000029351	FBF1 (1 of 2)
ENSDARG00000029353	serpine2
ENSDARG00000029356	mboat1
ENSDARG00000029358	e2f4
ENSDARG00000029368	SRPK2
ENSDARG00000029370	ankrd6b
ENSDARG00000029372	rasa4
ENSDARG00000029374	dennd1b
ENSDARG00000029381	aldh3a2b
ENSDARG00000029394	ilf3b
ENSDARG00000029402	sort1a
ENSDARG00000029406	h2afx
ENSDARG00000029415	mtx2
ENSDARG00000029419	hn1b
ENSDARG00000029431	PRR5L
ENSDARG00000029432	tph1a
ENSDARG00000029439	atp2a2a
ENSDARG00000029443	HSH2D (2 of 2)
ENSDARG00000029445	EIF1B
ENSDARG00000029446	bcmo1l
ENSDARG00000029452	neurl1b
ENSDARG00000029457	cacna1sa
ENSDARG00000029459	med30
ENSDARG00000029463	asap1a
ENSDARG00000029472	mllt4
ENSDARG00000029476	ldlr
ENSDARG00000029480	specc1
ENSDARG00000029482	ush2a
ENSDARG00000029500	rpl34
ENSDARG00000029501	gsk3aa
ENSDARG00000029510	timm17a
ENSDARG00000029524	impdh1b
ENSDARG00000029533	rpl18
ENSDARG00000029544	id2b
ENSDARG00000029556	kansl3
ENSDARG00000029581	tbc1d7
ENSDARG00000029587	MSRA
ENSDARG00000029590	jph3
ENSDARG00000029596	trim55a
ENSDARG00000029600	wdr32
ENSDARG00000029601	fut10
ENSDARG00000029609	macrod1
ENSDARG00000029612	gpkow
ENSDARG00000029621	sgms1
ENSDARG00000029639	tomm70a
ENSDARG00000029660	commd5
ENSDARG00000029663	rab1a
ENSDARG00000029668	crim1
ENSDARG00000029671	XPR1 (1 of 2)
ENSDARG00000029689	TKT
ENSDARG00000029692	rufy3
ENSDARG00000029695	pgp
ENSDARG00000029710	lrrc30a
ENSDARG00000029722	hmgb2a
ENSDARG00000029724	pqbp1
ENSDARG00000029729	clybl
ENSDARG00000029738	fbln1
ENSDARG00000029747	mep1a.1
ENSDARG00000029751	wbp1lb
ENSDARG00000029761	mpp6b
ENSDARG00000029764	mef2ca
ENSDARG00000029766	nr1i2
ENSDARG00000029768	wapalb
ENSDARG00000029783	dedd
ENSDARG00000029795	fam213b
ENSDARG00000029818	srsf5a
ENSDARG00000029830	myf6
ENSDARG00000029832	slc26a1
ENSDARG00000029841	tmprss9
ENSDARG00000029842	nrcamb
ENSDARG00000029856	cnn3b
ENSDARG00000029865	rassf2a
ENSDARG00000029866	slc6a14
ENSDARG00000029874	khk
ENSDARG00000029881	kcnh2a
ENSDARG00000029894	slc2a15a
ENSDARG00000029905	phyhd1
ENSDARG00000029911	casc3
ENSDARG00000029916	KCNQ2 (1 of 3)
ENSDARG00000029925	dlg1l
ENSDARG00000029928	ap3m1
ENSDARG00000029931	atp13a
ENSDARG00000029936	grtp1a
ENSDARG00000029944	parpbp
ENSDARG00000029952	ampd2
ENSDARG00000029955	glb1l
ENSDARG00000029989	adcyap1r1a
ENSDARG00000029995	tnni2b.2
ENSDARG00000030004	ero1lb
ENSDARG00000030006	SLC6A7
ENSDARG00000030012	lrrfip1a
ENSDARG00000030020	agfg1a
ENSDARG00000030022	nup188
ENSDARG00000030053	eef1db
ENSDARG00000030064	plekha1
ENSDARG00000030087	NFKBIB
ENSDARG00000030092	tram2
ENSDARG00000030094	mal
ENSDARG00000030095	ccdc78
ENSDARG00000030097	sdcbp
ENSDARG00000030104	sh3bp4
ENSDARG00000030106	stmn4
ENSDARG00000030107	syne2a
ENSDARG00000030108	sec22ba
ENSDARG00000030110	myod1
ENSDARG00000030114	vps4a
ENSDARG00000030125	sox7
ENSDARG00000030139	sdhdb
ENSDARG00000030146	inppl1a
ENSDARG00000030153	gnptab
ENSDARG00000030154	PAK7 (1 of 2)
ENSDARG00000030155	ssbp3b
ENSDARG00000030156	naglu
ENSDARG00000030157	mybpc2a
ENSDARG00000030161	ppp1r14bb
ENSDARG00000030166	hyi
ENSDARG00000030176	ITGB1BP2
ENSDARG00000030177	uchl3
ENSDARG00000030213	sap30l
ENSDARG00000030215	matn1
ENSDARG00000030224	ppp2ca
ENSDARG00000030236	tmem30aa
ENSDARG00000030237	pgrmc2
ENSDARG00000030239	dennd6aa
ENSDARG00000030241	vbp1
ENSDARG00000030250	dennd2db
ENSDARG00000030251	klhl36
ENSDARG00000030263	mfsd2b
ENSDARG00000030265	scdb
ENSDARG00000030267	gtf3aa
ENSDARG00000030269	grtp1b
ENSDARG00000030270	tnnt3a
ENSDARG00000030278	idh3a
ENSDARG00000030289	jag1a
ENSDARG00000030307	hspa12b
ENSDARG00000030311	TMC2 (1 of 2)
ENSDARG00000030326	efna1a
ENSDARG00000030335	zc3h10
ENSDARG00000030340	guk1a
ENSDARG00000030350	mnx2b
ENSDARG00000030364	angpt1
ENSDARG00000030367	metrn
ENSDARG00000030368	naa15b
ENSDARG00000030376	grin2bb
ENSDARG00000030394	prf1.1
ENSDARG00000030402	twist1a
ENSDARG00000030408	rps26l
ENSDARG00000030417	PKD1
ENSDARG00000030441	ppa1b
ENSDARG00000030448	sppl2
ENSDARG00000030449	crabp2b
ENSDARG00000030463	tppp3
ENSDARG00000030465	TMEM263
ENSDARG00000030472	slc16a5
ENSDARG00000030479	hmgb1b
ENSDARG00000030490	sptb
ENSDARG00000030494	hfe2
ENSDARG00000030498	il6st
ENSDARG00000030508	CCDC134 (1 of 2)
ENSDARG00000030512	tsnaxip1
ENSDARG00000030514	acsl1a
ENSDARG00000030530	slc22a2
ENSDARG00000030532	ARHGEF12 (1 of 2)
ENSDARG00000030537	psmc1a
ENSDARG00000030547	rnd1
ENSDARG00000030560	helz
ENSDARG00000030573	nudt1
ENSDARG00000030583	foxk2
ENSDARG00000030585	rpl13
ENSDARG00000030588	slc10a1
ENSDARG00000030591	lrrc42
ENSDARG00000030598	nampta
ENSDARG00000030602	rps19
ENSDARG00000030604	phkg1a
ENSDARG00000030608	rhogd
ENSDARG00000030614	syt1a
ENSDARG00000030616	nfe2l1a
ENSDARG00000030630	mfsd2aa
ENSDARG00000030633	plekhm3
ENSDARG00000030636	tex30
ENSDARG00000030638	pdlim7
ENSDARG00000030641	LETMD1
ENSDARG00000030644	gnai3
ENSDARG00000030650	r3hdml
ENSDARG00000030656	sept-03
ENSDARG00000030687	PHKA2
ENSDARG00000030694	atp6v1e1b
ENSDARG00000030700	ctps1a
ENSDARG00000030716	ing4
ENSDARG00000030722	xirp1
ENSDARG00000030723	cldn11b
ENSDARG00000030733	b3gat2
ENSDARG00000030737	znf326
ENSDARG00000030743	sptlc3
ENSDARG00000030749	PHKA1
ENSDARG00000030752	syngr2b
ENSDARG00000030753	prrg4
ENSDARG00000030756	dnmt1
ENSDARG00000030759	melk
ENSDARG00000030761	syt16
ENSDARG00000030765	hadh
ENSDARG00000030766	ARHGEF25 (2 of 2)
ENSDARG00000030775	sybl1
ENSDARG00000030781	acads
ENSDARG00000030782	exoc3l2b
ENSDARG00000030786	mpi
ENSDARG00000030789	ddx18
ENSDARG00000030791	mafgb
ENSDARG00000030804	fam120b
ENSDARG00000030805	znhit2
ENSDARG00000030824	esyt2a
ENSDARG00000030830	cmtr1
ENSDARG00000030832	otof
ENSDARG00000030839	tescb
ENSDARG00000030844	klf11a
ENSDARG00000030871	siah1
ENSDARG00000030881	baxb
ENSDARG00000030887	phf23a
ENSDARG00000030896	foxq1a
ENSDARG00000030897	psmg3
ENSDARG00000030905	cited2
ENSDARG00000030913	cluha
ENSDARG00000030914	tmem120a
ENSDARG00000030932	fgf10a
ENSDARG00000030933	KSR1 (1 of 2)
ENSDARG00000030938	fermt3b
ENSDARG00000030949	srprb
ENSDARG00000030954	ftr56
ENSDARG00000030957	yipf4
ENSDARG00000030961	ak8
ENSDARG00000030964	pde12
ENSDARG00000030972	dnaja1
ENSDARG00000030975	ccdc80l1
ENSDARG00000030976	vipas39
ENSDARG00000030981	tmem127
ENSDARG00000030999	mybl1
ENSDARG00000031015	dtna
ENSDARG00000031020	pip5k2
ENSDARG00000031044	lipg
ENSDARG00000031047	ptrh1
ENSDARG00000031048	gspt1
ENSDARG00000031049	igsf21a
ENSDARG00000031051	il4r
ENSDARG00000031064	gpatch2
ENSDARG00000031075	cadm1a
ENSDARG00000031086	evlb
ENSDARG00000031095	veph
ENSDARG00000031098	timm50
ENSDARG00000031100	ivns1abpa
ENSDARG00000031108	lrba
ENSDARG00000031116	dnal4a
ENSDARG00000031119	baiap2l1b
ENSDARG00000031126	notum1a
ENSDARG00000031136	moxd1
ENSDARG00000031138	irx3b
ENSDARG00000031150	gba3
ENSDARG00000031153	mrps15
ENSDARG00000031161	nr1d4a
ENSDARG00000031164	tuba8l2
ENSDARG00000031198	hmg20a
ENSDARG00000031200	ppp2r5cb
ENSDARG00000031202	alg11
ENSDARG00000031203	commd1
ENSDARG00000031214	arcn1b
ENSDARG00000031216	ssu72
ENSDARG00000031219	bmpr1bb
ENSDARG00000031222	lhx2b
ENSDARG00000031228	podxl
ENSDARG00000031240	kidins220a
ENSDARG00000031243	snai3
ENSDARG00000031246	hbegfb
ENSDARG00000031248	enkur
ENSDARG00000031261	sap30bp
ENSDARG00000031269	rnf123
ENSDARG00000031277	twist1b
ENSDARG00000031283	vamp1
ENSDARG00000031293	dnajc9
ENSDARG00000031299	dhrs11b
ENSDARG00000031302	smap1
ENSDARG00000031307	zic4
ENSDARG00000031317	ppdpfb
ENSDARG00000031325	tmed1a
ENSDARG00000031336	hsd20b2
ENSDARG00000031337	hoxa10b
ENSDARG00000031343	rab6bb
ENSDARG00000031345	RTKN (1 of 2)
ENSDARG00000031346	rbm17
ENSDARG00000031348	mc5ra
ENSDARG00000031359	cmpk2
ENSDARG00000031366	rtn4ip1
ENSDARG00000031372	efna2
ENSDARG00000031382	reep2
ENSDARG00000031383	klhl38a
ENSDARG00000031387	cers4a
ENSDARG00000031388	dctn2
ENSDARG00000031422	igfbp2b
ENSDARG00000031426	csrnp1a
ENSDARG00000031427	calm3b
ENSDARG00000031434	rcor1
ENSDARG00000031438	kcnj11l
ENSDARG00000031439	glrx3
ENSDARG00000031463	SYT6 (1 of 2)
ENSDARG00000031465	dgat1a
ENSDARG00000031475	mpp1
ENSDARG00000031483	col9a1
ENSDARG00000031494	prrc2a
ENSDARG00000031495	seta
ENSDARG00000031506	flvcr2b
ENSDARG00000031511	psmb2
ENSDARG00000031533	ap5m1
ENSDARG00000031540	tmem200a
ENSDARG00000031548	ephb3a
ENSDARG00000031560	srpk1b
ENSDARG00000031562	tada2a
ENSDARG00000031565	ftr67
ENSDARG00000031587	flvcr1
ENSDARG00000031598	calb1
ENSDARG00000031618	CABZ01038514.1
ENSDARG00000031632	chst10
ENSDARG00000031637	pan3
ENSDARG00000031647	stat2
ENSDARG00000031651	slc29a1a
ENSDARG00000031657	fahd1
ENSDARG00000031664	sox21a
ENSDARG00000031678	COL5A2 (2 of 2)
ENSDARG00000031680	ercc1
ENSDARG00000031681	atp6v0b
ENSDARG00000031683	fos
ENSDARG00000031698	mylk2
ENSDARG00000031702	prkg1b
ENSDARG00000031709	MLLT1 (1 of 2)
ENSDARG00000031715	lyn
ENSDARG00000031720	clstn1
ENSDARG00000031737	pthlha
ENSDARG00000031749	C3AR1
ENSDARG00000031751	npr1a
ENSDARG00000031756	mef2aa
